peakID	Freq	FreqUnique	peakLEN	peakANNO	chr	start	end	MutSamples	MutSamplesunique	peakMUTr	pbin	pbin.adj	neglog10qval
chr19:52872759-52873752	1	1	993	ZNF880	chr19	52872759	52873752	Baca_08-217_T_wgs	Baca_08-217_T_wgs	0.00100704934541793	0.00745783173812293	0.011135738118985	1.95328099098936
chr5:142230881-142231319	1	1	438	DistalRE	chr5	142230881	142231319	CPCG0063-F1	CPCG0063-F1	0.00228310502283105	0.00745637073809234	0.011135738118985	1.95328099098936
chr6:7542926-7543710	1	1	784	RP3-512B11.3	chr6	7542926	7543710	CPCG0379-F1	CPCG0379-F1	0.00127551020408163	0.00745833802860171	0.011135738118985	1.95328099098936
chr12:107508479-107509002	1	1	523	DistalRE	chr12	107508479	107509002	CPCG0364-F1	CPCG0364-F1	0.00191204588910134	0.00746309457741325	0.0111397204536507	1.95312570745315
chr9:95956587-95957297	1	1	710	DistalRE	chr9	95956587	95957297	Baca_STID0000002682_T_wgs	Baca_STID0000002682_T_wgs	0.00140845070422535	0.0074653252524038	0.011139956477421	1.95311650589953
chr7:130353177-130353962	1	1	785	TSGA13	chr7	130353177	130353962	CPCG0124-F1	CPCG0124-F1	0.00127388535031847	0.00746781560480484	0.0111405797601515	1.95309220771857
chr7:103570016-103570845	1	1	829	DistalRE	chr7	103570016	103570845	CPCG0371-F1	CPCG0371-F1	0.00120627261761158	0.00747130545018928	0.0111426933392806	1.95300982163898
chr11:59554178-59555031	1	1	853	STX3	chr11	59554178	59555031	CPCG0392-F1	CPCG0392-F1	0.00117233294255569	0.00747404799632051	0.0111436915340424	1.9529709180232
chr14:35008555-35009191	1	1	636	DistalRE	chr14	35008555	35009191	Baca_08-556_T_wgs	Baca_08-556_T_wgs	0.00157232704402516	0.00748328725459298	0.0111512805637475	1.95267525729424
chr2:66927349-66927831	1	1	482	DistalRE	chr2	66927349	66927831	CPCG0232-F1	CPCG0232-F1	0.0020746887966805	0.00748130605853041	0.0111512805637475	1.95267525729424
chr6:43303191-43303716	1	1	525	ZNF318	chr6	43303191	43303716	CPCG0364-F1	CPCG0364-F1	0.0019047619047619	0.00749152696614198	0.0111573725250798	1.95243806634902
chr7:912903-913447	1	1	544	DistalRE	chr7	912903	913447	CPCG0098-F1	CPCG0098-F1	0.00183823529411765	0.00749027807348377	0.0111573725250798	1.95243806634902
chr16:56296209-56297041	1	1	832	DistalRE	chr16	56296209	56297041	Baca_09-628_T_wgs	Baca_09-628_T_wgs	0.00120192307692308	0.00749824112381181	0.0111580969104342	1.95240987096974
chr6:119668818-119669383	1	1	565	DistalRE	chr6	119668818	119669383	Baca_06-1749_T_wgs	Baca_06-1749_T_wgs	0.00176991150442478	0.00749651126714016	0.0111580969104342	1.95240987096974
chr8:130951868-130952700	1	1	832	RP11-473O4.3	chr8	130951868	130952700	Baca_09-37_T_wgs	Baca_09-37_T_wgs	0.00120192307692308	0.00749824112381181	0.0111580969104342	1.95240987096974
chr10:82800369-82801251	1	1	882	DistalRE	chr10	82800369	82801251	TCGA_7075_T1_wgs	TCGA_7075_T1_wgs	0.00113378684807256	0.00750721763988296	0.011160478779176	1.95231717397424
chr1:249200153-249201187	1	1	1034	PGBD2	chr1	249200153	249201187	CPCG0208-F1	CPCG0208-F1	0.000967117988394584	0.00750671414431002	0.011160478779176	1.95231717397424
chr17:38752430-38753144	1	1	714	DistalRE	chr17	38752430	38753144	CPCG0158-F1	CPCG0158-F1	0.00140056022408964	0.00750722515732805	0.011160478779176	1.95231717397424
chr6:26568821-26569821	1	1	1000	DistalRE	chr6	26568821	26569821	Baca_08-217_T_wgs	Baca_08-217_T_wgs	0.001	0.00751020665935661	0.011160478779176	1.95231717397424
chr9:13139450-13140075	1	1	625	MPDZ	chr9	13139450	13140075	CPCG0211-F1	CPCG0211-F1	0.0016	0.00751022358033111	0.011160478779176	1.95231717397424
chr1:108078762-108079574	1	1	812	DistalRE	chr1	108078762	108079574	Baca_06-3199_T_wgs	Baca_06-3199_T_wgs	0.00123152709359606	0.00752118669211779	0.0111644237697136	1.95216368728952
chr20:5638022-5638568	1	1	546	DistalRE	chr20	5638022	5638568	CPCG0098-F1	CPCG0098-F1	0.00183150183150183	0.00751771209005125	0.0111644237697136	1.95216368728952
chr3:42822322-42823037	1	1	715	DistalRE	chr3	42822322	42823037	CPCG0158-F1	CPCG0158-F1	0.0013986013986014	0.00751769985718014	0.0111644237697136	1.95216368728952
chr6:54000515-54001104	1	1	589	DistalRE	chr6	54000515	54001104	Baca_04-1243_T_wgs	Baca_04-1243_T_wgs	0.00169779286926995	0.00751995289276123	0.0111644237697136	1.95216368728952
chr10:75571299-75571836	1	1	537	CAMK2G,NDST2,RP11-574K11.5	chr10	75571299	75571836	CPCG0249-F1	CPCG0249-F1	0.00186219739292365	0.00752818763863212	0.0111682540155999	1.95201471682704
chr11:61322913-61323450	1	1	537	DistalRE	chr11	61322913	61323450	CPCG0236-F1	CPCG0236-F1	0.00186219739292365	0.00752818763863212	0.0111682540155999	1.95201471682704
chr15:78558317-78559109	1	1	792	DNAJA4	chr15	78558317	78559109	CPCG0379-F1	CPCG0379-F1	0.00126262626262626	0.00753415610429119	0.0111682540155999	1.95201471682704
chr19:9937793-9938629	1	1	836	UBL5	chr19	9937793	9938629	CPCG0087-F1	CPCG0087-F1	0.00119617224880383	0.00753415421821332	0.0111682540155999	1.95201471682704
chr5:158768717-158769553	1	1	836	DistalRE	chr5	158768717	158769553	CPCG0334-F1	CPCG0334-F1	0.00119617224880383	0.00753415421821332	0.0111682540155999	1.95201471682704
chr3:152103412-152104527	1	1	1115	DistalRE	chr3	152103412	152104527	CPCG0387-F1	CPCG0387-F1	0.000896860986547085	0.00753639025361198	0.011168485694283	1.9520057077438
chr11:47788710-47789547	1	1	837	DistalRE	chr11	47788710	47789547	CPCG0371-F1	CPCG0371-F1	0.001194743130227	0.00754313228876588	0.0111723415265055	1.95185579685129
chr6:116333518-116334076	1	1	558	DistalRE	chr6	116333518	116334076	CPCG0242-F1	CPCG0242-F1	0.0017921146953405	0.00754314928366299	0.0111723415265055	1.95185579685129
chr14:56686533-56687062	1	1	529	DistalRE	chr14	56686533	56687062	TCGA_5788_T1_wgs	TCGA_5788_T1_wgs	0.00189035916824197	0.00754838930018497	0.0111734444784498	1.9518129247014
chr22:38283517-38284097	1	1	580	DistalRE	chr22	38283517	38284097	Baca_08-1042_T_wgs	Baca_08-1042_T_wgs	0.00172413793103448	0.00755013029687995	0.0111734444784498	1.9518129247014
chr8:105601056-105602492	1	1	1436	RP11-127H5.1	chr8	105601056	105602492	CPCG0095-F1	CPCG0095-F1	0.000696378830083565	0.00754910345048234	0.0111734444784498	1.9518129247014
chr10:12487377-12488019	1	1	642	DistalRE	chr10	12487377	12488019	Baca_03-3125_T_wgs	Baca_03-3125_T_wgs	0.00155763239875389	0.00755361700188541	0.0111755274938437	1.95173196866503
chr6:130180395-130181097	1	1	702	DistalRE	chr6	130180395	130181097	CPCG0040-F1	CPCG0040-F1	0.00142450142450142	0.0075566058631808	0.01117687300897	1.95167968347129
chr1:33370082-33370652	1	1	570	DistalRE	chr1	33370082	33370652	CPCG0404-F1	CPCG0404-F1	0.00175438596491228	0.00756260058830955	0.0111826624930299	1.95145478246328
chr18:24352647-24353197	1	1	550	DistalRE	chr18	24352647	24353197	CPCG0388-F1	CPCG0388-F1	0.00181818181818182	0.0075725778482916	0.0111852247857207	1.95135528360873
chr4:1209045-1209490	1	1	445	CTBP1	chr4	1209045	1209490	CPCG0063-F1	CPCG0063-F1	0.00224719101123596	0.00757508400022972	0.0111852247857207	1.95135528360873
chr6:75926734-75927265	1	1	531	DistalRE	chr6	75926734	75927265	TCGA_5788_T1_wgs	TCGA_5788_T1_wgs	0.00188323917137476	0.0075768192455459	0.0111852247857207	1.95135528360873
chr7:123422095-123422871	1	1	776	DistalRE	chr7	123422095	123422871	Baca_07-4610_T_wgs	Baca_07-4610_T_wgs	0.00128865979381443	0.00757605403072503	0.0111852247857207	1.95135528360873
chr8:30348970-30349552	1	1	582	DistalRE	chr8	30348970	30349552	Baca_08-1042_T_wgs	Baca_08-1042_T_wgs	0.00171821305841924	0.00757606635817997	0.0111852247857207	1.95135528360873
chrX:45061097-45061637	1	1	540	DistalRE	chrX	45061097	45061637	CPCG0249-F1	CPCG0249-F1	0.00185185185185185	0.00757008496351339	0.0111852247857207	1.95135528360873
chr5:131629395-131630236	1	1	841	SLC22A4	chr5	131629395	131630236	CPCG0334-F1	CPCG0334-F1	0.00118906064209275	0.00757904375880689	0.0111854366292112	1.95134705833034
chr11:108464071-108465049	1	1	978	DistalRE	chr11	108464071	108465049	CPCG0262-F1	CPCG0262-F1	0.00102249488752556	0.00758951294308935	0.0111885990315703	1.95122428978522
chr12:46886037-46886742	1	1	705	DistalRE	chr12	46886037	46886742	CPCG0040-F1	CPCG0040-F1	0.00141843971631206	0.00758877620726631	0.0111885990315703	1.95122428978522
chr2:129816193-129817238	1	1	1045	DistalRE	chr2	129816193	129817238	CPCG0407-F1	CPCG0407-F1	0.000956937799043062	0.00758626912590284	0.0111885990315703	1.95122428978522
chr2:86667673-86668620	1	1	947	KDM3A	chr2	86667673	86668620	CPCG0357-F1	CPCG0357-F1	0.00105596620908131	0.00758602259572419	0.0111885990315703	1.95122428978522
chr22:31555928-31556374	1	1	446	MIR3928,RNF185	chr22	31555928	31556374	CPCG0063-F1	CPCG0063-F1	0.00224215246636771	0.00759204187855999	0.0111892583211571	1.95119869968291
chr12:123347470-123348090	1	1	620	RP11-463O12.3	chr12	123347470	123348090	Baca_08-4154_T_wgs	Baca_08-4154_T_wgs	0.00161290322580645	0.00760499138669607	0.0111903120787502	1.95115780156913
chr17:55659895-55660844	1	1	949	DistalRE	chr17	55659895	55660844	CPCG0265-F1	CPCG0265-F1	0.00105374077976818	0.00760198271171465	0.0111903120787502	1.95115780156913
chr19:15391714-15392534	1	1	820	DistalRE	chr19	15391714	15392534	CPCG0047-F1	CPCG0047-F1	0.00121951219512195	0.00759500494567898	0.0111903120787502	1.95115780156913
chr5:34487350-34487892	1	1	542	DistalRE	chr5	34487350	34487892	CPCG0249-F1	CPCG0249-F1	0.0018450184501845	0.00759801553081799	0.0111903120787502	1.95115780156913
chr8:49182426-49183247	1	1	821	DistalRE	chr8	49182426	49183247	CPCG0073-F1	CPCG0073-F1	0.00121802679658952	0.00760423184131995	0.0111903120787502	1.95115780156913
chr9:110904912-110905445	1	1	533	DistalRE	chr9	110904912	110905445	CPCG0350-F1	CPCG0350-F1	0.00187617260787992	0.00760524837649755	0.0111903120787502	1.95115780156913
chr9:98811333-98811980	1	1	647	DistalRE	chr9	98811333	98811980	Baca_08-716_T_wgs	Baca_08-716_T_wgs	0.00154559505409583	0.00761222131772279	0.01119750672763	1.95087866795256
chr12:106490136-106491031	1	1	895	DistalRE	chr12	106490136	106491031	TCGA_7075_T1_wgs	TCGA_7075_T1_wgs	0.00111731843575419	0.00761744573616076	0.0111998149122661	1.95078915440533
chr4:129732895-129733529	1	1	634	PHF17	chr4	129732895	129733529	CPCG0211-F1	CPCG0211-F1	0.00157728706624606	0.00761795782683628	0.0111998149122661	1.95078915440533
chr20:22039178-22039855	1	1	677	DistalRE	chr20	22039178	22039855	Baca_05-3595_T_wgs	Baca_05-3595_T_wgs	0.00147710487444609	0.00762618418187353	0.011202716583102	1.95067665108046
chr20:40104603-40105384	1	1	781	DistalRE	chr20	40104603	40105384	TCGA_7744_T1_wgs	TCGA_7744_T1_wgs	0.00128040973111396	0.00762468223998096	0.011202716583102	1.95067665108046
chr7:27565743-27566405	1	1	662	HIBADH	chr7	27565743	27566405	TCGA_5750_T1_wgs	TCGA_5750_T1_wgs	0.00151057401812689	0.00762294333196176	0.011202716583102	1.95067665108046
chr3:149086821-149087603	1	1	782	TM4SF1	chr3	149086821	149087603	CPCG0354-F1	CPCG0354-F1	0.00127877237851662	0.00763440759589785	0.0112117324666533	1.95032727388378
chr17:56736011-56737063	1	1	1052	RNU1-60P	chr17	56736011	56737063	TCGA_6365_T1_wgs	TCGA_6365_T1_wgs	0.000950570342205323	0.00763689170306223	0.0112123171002348	1.95030462827397
chr16:3179196-3179906	1	1	710	RP11-473M20.14,ZNF213	chr16	3179196	3179906	Baca_07-4941_T_wgs	Baca_07-4941_T_wgs	0.00140845070422535	0.00764239113006738	0.0112157271435494	1.95017256477437
chr22:46470825-46471552	1	1	727	DistalRE	chr22	46470825	46471552	Baca_STID0000002682_T_wgs	Baca_STID0000002682_T_wgs	0.00137551581843191	0.00764338763289703	0.0112157271435494	1.95017256477437
chr10:62135046-62135830	1	1	784	DistalRE	chr10	62135046	62135830	CPCG0354-F1	CPCG0354-F1	0.00127551020408163	0.00765385802180482	0.0112219242775387	1.9499326661225
chr15:86110761-86111307	1	1	546	DistalRE	chr15	86110761	86111307	CPCG0249-F1	CPCG0249-F1	0.00183150183150183	0.00765387430724776	0.0112219242775387	1.9499326661225
chr9:100973300-100973937	1	1	637	TBC1D2	chr9	100973300	100973937	CPCG0211-F1	CPCG0211-F1	0.00156985871271586	0.00765386664349839	0.0112219242775387	1.9499326661225
chr10:80168288-80168968	1	1	680	DistalRE	chr10	80168288	80168968	Baca_05-3595_T_wgs	Baca_05-3595_T_wgs	0.00147058823529412	0.00765984844381008	0.0112276207759692	1.94971226451687
chr2:201612301-201613291	1	1	990	DistalRE	chr2	201612301	201613291	Baca_STID0000002525_T_wgs	Baca_STID0000002525_T_wgs	0.00101010101010101	0.00768227718954228	0.0112557020827047	1.9486274103805
chr7:28143581-28144295	1	1	714	DistalRE	chr7	28143581	28144295	Baca_07-4941_T_wgs	Baca_07-4941_T_wgs	0.00140056022408964	0.0076852809827911	0.0112557020827047	1.9486274103805
chr9:15276434-15277036	1	1	602	DistalRE	chr9	15276434	15277036	Baca_04-1243_T_wgs	Baca_04-1243_T_wgs	0.00166112956810631	0.00768528867786536	0.0112557020827047	1.9486274103805
chr16:2955173-2956270	1	1	1097	DistalRE	chr16	2955173	2956270	CPCG0374-F1	CPCG0374-F1	0.000911577028258888	0.00768875750099468	0.0112561119276164	1.94861159704946
chr7:24191995-24193019	1	1	1024	DistalRE	chr7	24191995	24193019	CPCG0185-F1	CPCG0185-F1	0.0009765625	0.00768975683687581	0.0112561119276164	1.94861159704946
chr3:131100113-131101252	1	1	1139	NUDT16	chr3	131100113	131101252	CPCG0342-F1	CPCG0342-F1	0.000877963125548727	0.00769798255107423	0.0112650847296553	1.94826553740812
chr21:40720482-40721666	1	1	1184	HMGN1	chr21	40720482	40721666	CPCG0372-F1	CPCG0372-F1	0.000844594594594595	0.00770571142288086	0.0112710101606872	1.94803715870525
chr22:29742686-29743419	1	1	733	DistalRE	chr22	29742686	29743419	Baca_STID0000002682_T_wgs	Baca_STID0000002682_T_wgs	0.00136425648021828	0.00770622555172569	0.0112710101606872	1.94803715870525
chr1:71769121-71769977	1	1	856	DistalRE	chr1	71769121	71769977	CPCG0334-F1	CPCG0334-F1	0.00116822429906542	0.00771370019874718	0.0112755203765473	1.9478634058626
chr19:54960052-54960769	1	1	717	LENG8,LENG8-AS1	chr19	54960052	54960769	Baca_03-2345_T_wgs	Baca_03-2345_T_wgs	0.00139470013947001	0.00771744715583481	0.0112755203765473	1.9478634058626
chr3:119294273-119294929	1	1	656	DistalRE	chr3	119294273	119294929	Baca_08-716_T_wgs	Baca_08-716_T_wgs	0.00152439024390244	0.00771770036564046	0.0112755203765473	1.9478634058626
chr6:52441523-52442257	1	1	734	TRAM2-AS1	chr6	52441523	52442257	CPCG0158-F1	CPCG0158-F1	0.00136239782016349	0.00771669815134143	0.0112755203765473	1.9478634058626
chr11:12565425-12565860	1	1	435	DistalRE	chr11	12565425	12565860	CPCG0099-F1	CPCG0099-F1	0.00229885057471264	0.0077309388480285	0.0112879881216782	1.94738345626047
chr18:55414729-55416546	1	1	1817	DistalRE	chr18	55414729	55416546	CPCG0360-F1	CPCG0360-F1	0.000550357732526142	0.00773188396641323	0.0112879881216782	1.94738345626047
chr3:18392870-18393705	1	1	835	SATB1	chr3	18392870	18393705	CPCG0047-F1	CPCG0047-F1	0.00119760479041916	0.00773339937300505	0.0112879881216782	1.94738345626047
chr4:40844294-40845530	1	1	1236	DistalRE	chr4	40844294	40845530	CPCG0409-F1	CPCG0409-F1	0.000809061488673139	0.00773463446551459	0.0112879881216782	1.94738345626047
chr2:181417676-181418334	1	1	658	DistalRE	chr2	181417676	181418334	Baca_08-716_T_wgs	Baca_08-716_T_wgs	0.00151975683890578	0.00774113863151989	0.0112944137199835	1.94713630788522
chr1:27675762-27676672	1	1	910	SYTL1	chr1	27675762	27676672	CPCG0241-F1	CPCG0241-F1	0.0010989010989011	0.00774461678905967	0.0112964220464575	1.94705909028098
chr11:82736236-82736895	1	1	659	DistalRE	chr11	82736236	82736895	Baca_08-716_T_wgs	Baca_08-716_T_wgs	0.00151745068285281	0.0077528575568494	0.0113023079381789	1.94683286426251
chr3:151929361-151929993	1	1	632	DistalRE	chr3	151929361	151929993	CPCG0003-F1	CPCG0003-F1	0.00158227848101266	0.00775161280955112	0.0113023079381789	1.94683286426251
chr5:179160106-179160992	2	1	886	MAML1	chr5	179160106	179160992	CPCG0392-F1,CPCG0392-F1	CPCG0392-F1	0.00225733634311512	0.00776207133896488	0.0113126717589306	1.94643481389595
chr10:29122269-29122844	1	1	575	DistalRE	chr10	29122269	29122844	CPCG0242-F1	CPCG0242-F1	0.00173913043478261	0.00777206315709086	0.0113241635861652	1.94599386554716
chr3:12451693-12452354	1	1	661	DistalRE	chr3	12451693	12452354	Baca_03-3125_T_wgs	Baca_03-3125_T_wgs	0.00151285930408472	0.0077762949922962	0.0113272589657431	1.94587517046076
chr16:14653438-14654048	1	1	610	DistalRE	chr16	14653438	14654048	Baca_05-620_T_wgs	Baca_05-620_T_wgs	0.00163934426229508	0.00778702008606476	0.0113398084428605	1.94539428167868
chr19:10305021-10306095	1	1	1074	DistalRE	chr19	10305021	10306095	CPCG0123-F1	CPCG0123-F1	0.000931098696461825	0.00779597442101413	0.0113436281843397	1.94524801701079
chr19:49631192-49631884	1	1	692	PPFIA3	chr19	49631192	49631884	Baca_05-3595_T_wgs	Baca_05-3595_T_wgs	0.00144508670520231	0.007794494072028	0.0113436281843397	1.94524801701079
chr3:106983645-106984211	1	1	566	DistalRE	chr3	106983645	106984211	CPCG0388-F1	CPCG0388-F1	0.00176678445229682	0.00779201055239924	0.0113436281843397	1.94524801701079
chr14:62228707-62229551	1	1	844	SNAPC1	chr14	62228707	62229551	Baca_06-3199_T_wgs	Baca_06-3199_T_wgs	0.00118483412322275	0.00781642676542138	0.011364012938509	1.94446828048238
chr20:14756167-14756893	1	1	726	DistalRE	chr20	14756167	14756893	Baca_07-4941_T_wgs	Baca_07-4941_T_wgs	0.00137741046831956	0.00781393941904545	0.011364012938509	1.94446828048238
chr6:94127924-94129761	1	1	1837	DistalRE	chr6	94127924	94129761	CPCG0360-F1	CPCG0360-F1	0.000544365813826892	0.00781665652128842	0.011364012938509	1.94446828048238
chr7:6499834-6500382	1	1	548	KDELR2	chr7	6499834	6500382	TCGA_5788_T1_wgs	TCGA_5788_T1_wgs	0.00182481751824818	0.00781844090169418	0.011364012938509	1.94446828048238
chr16:53132758-53134247	1	1	1489	CHD9	chr16	53132758	53134247	CPCG0356-F1	CPCG0356-F1	0.000671591672263264	0.00782663320488159	0.011372844951673	1.94413088163926
chr9:80263364-80264616	1	1	1252	DistalRE	chr9	80263364	80264616	CPCG0340-F1	CPCG0340-F1	0.000798722044728434	0.00783436595498244	0.011381004596765	1.94381940124715
chr7:150462455-150463069	1	1	614	DistalRE	chr7	150462455	150463069	Baca_04-1243_T_wgs	Baca_04-1243_T_wgs	0.00162866449511401	0.00783788187906039	0.0113830356930423	1.94374190235886
chr5:73795042-73795937	1	1	895	DistalRE	chr5	73795042	73795937	Baca_07-5037_T_wgs	Baca_07-5037_T_wgs	0.00111731843575419	0.00784060865267372	0.0113839199103515	1.9437081683186
chr3:128066458-128067155	1	1	697	DistalRE	chr3	128066458	128067155	Baca_STID0000003042_T_wgs	Baca_STID0000003042_T_wgs	0.00143472022955524	0.00785059102497027	0.0113953353387025	1.94327289000048
chr5:59086752-59087420	1	1	668	DistalRE	chr5	59086752	59087420	Baca_08-556_T_wgs	Baca_08-556_T_wgs	0.00149700598802395	0.00785832165680326	0.0114013146974926	1.94304506682618
chr9:76194410-76195423	1	1	1013	DistalRE	chr9	76194410	76195423	Baca_STID0000002525_T_wgs	Baca_STID0000002525_T_wgs	0.000987166831194472	0.0078600510925803	0.0114013146974926	1.94304506682618
chr9:92713019-92713570	1	1	551	DistalRE	chr9	92713019	92713570	CPCG0364-F1	CPCG0364-F1	0.00181488203266788	0.00786107391049443	0.0114013146974926	1.94304506682618
chrX:47517935-47518917	1	1	982	RP1-212G6.7,UXT	chrX	47517935	47518917	CPCG0410-F1	CPCG0410-F1	0.0010183299389002	0.00786528757155475	0.0114043487178599	1.9429295114672
chr2:8640265-8641093	1	1	828	DistalRE	chr2	8640265	8641093	CPCG0124-F1	CPCG0124-F1	0.00120772946859903	0.00787526578052609	0.0114137247991644	1.94257260310695
chr5:73623719-73624645	1	1	926	CTD-2275D24.3	chr5	73623719	73624645	CPCG0078-F1	CPCG0078-F1	0.00107991360691145	0.00788024794971149	0.0114137247991644	1.94257260310695
chr7:1135781-1136375	1	1	594	DistalRE	chr7	1135781	1136375	Baca_06-1749_T_wgs	Baca_06-1749_T_wgs	0.00168350168350168	0.00787976807610731	0.0114137247991644	1.94257260310695
chr9:95416808-95417615	1	1	807	DistalRE	chr9	95416808	95417615	Baca_07-4610_T_wgs	Baca_07-4610_T_wgs	0.00123915737298637	0.0078775105207422	0.0114137247991644	1.94257260310695
chr17:78161008-78161860	1	1	852	CARD14	chr17	78161008	78161860	CPCG0183-F1	CPCG0183-F1	0.00117370892018779	0.00789022305971623	0.0114189901453511	1.9423723018427
chr7:42730582-42731026	1	1	444	DistalRE	chr7	42730582	42731026	CPCG0099-F1	CPCG0099-F1	0.00225225225225225	0.00789025663252726	0.0114189901453511	1.9423723018427
chr9:140113138-140113691	1	1	553	DistalRE	chr9	140113138	140113691	CPCG0364-F1	CPCG0364-F1	0.00180831826401447	0.00788949489863639	0.0114189901453511	1.9423723018427
chr4:10007360-10009020	1	1	1660	RP11-448G15.1	chr4	10007360	10009020	Weischenfeldt_06_T_wgs	Weischenfeldt_06_T_wgs	0.000602409638554217	0.00789419410959255	0.011421613281039	1.94227254849221
chr1:236958110-236959482	1	1	1372	MTR	chr1	236958110	236959482	Baca_STID0000003127_T_wgs	Baca_STID0000003127_T_wgs	0.000728862973760933	0.00789818687079484	0.0114243149705388	1.94216983182129
chr11:67866839-67867511	1	1	672	DistalRE	chr11	67866839	67867511	Baca_08-556_T_wgs	Baca_08-556_T_wgs	0.00148809523809524	0.00790519099190761	0.0114313698093902	1.94190172542144
chr19:51227712-51228976	1	1	1264	DistalRE	chr19	51227712	51228976	CPCG0154-F1	CPCG0154-F1	0.000791139240506329	0.00790915799384307	0.011434030182062	1.94180066572629
chr14:104346097-104346930	1	1	833	DistalRE	chr14	104346097	104346930	Weischenfeldt_01_T_wgs	Weischenfeldt_01_T_wgs	0.00120048019207683	0.00792263285114947	0.01145043064666	1.94117817935457
chr1:69524577-69525314	1	1	737	DistalRE	chr1	69524577	69525314	CPCG0040-F1	CPCG0040-F1	0.00135685210312076	0.00793186166492791	0.0114525462378799	1.9410979461517
chr1:77152880-77153501	1	1	621	DistalRE	chr1	77152880	77153501	Baca_04-1243_T_wgs	Baca_04-1243_T_wgs	0.00161030595813205	0.00792688374324921	0.0114525462378799	1.9410979461517
chr5:127211188-127211786	1	1	598	DistalRE	chr5	127211188	127211786	CPCG0404-F1	CPCG0404-F1	0.00167224080267559	0.00793261946858173	0.0114525462378799	1.9410979461517
chr8:117877156-117878178	1	1	1022	RAD21	chr8	117877156	117878178	Baca_STID0000002525_T_wgs	Baca_STID0000002525_T_wgs	0.000978473581213307	0.00792960612399315	0.0114525462378799	1.9410979461517
chr2:75094877-75095444	1	1	567	DistalRE	chr2	75094877	75095444	CPCG0249-F1	CPCG0249-F1	0.0017636684303351	0.00794708130486155	0.0114672649701022	1.9405401522846
chr4:37299037-37300213	1	1	1176	DistalRE	chr4	37299037	37300213	Baca_STID0000002872_T_wgs	Baca_STID0000002872_T_wgs	0.000850340136054422	0.00794705246389184	0.0114672649701022	1.9405401522846
chr15:93238908-93239934	1	1	1026	DistalRE	chr15	93238908	93239934	Baca_04-1084_T_wgs	Baca_04-1084_T_wgs	0.000974658869395711	0.00796051790605786	0.0114763848080421	1.94019489810402
chr17:46895804-46896665	1	1	861	DistalRE	chr17	46895804	46896665	CPCG0183-F1	CPCG0183-F1	0.00116144018583043	0.00797323732999203	0.0114763848080421	1.94019489810402
chr19:19431188-19432367	1	1	1179	MAU2	chr19	19431188	19432367	CPCG0259-F1	CPCG0259-F1	0.000848176420695505	0.00796724458150304	0.0114763848080421	1.94019489810402
chr20:37130635-37131343	1	1	708	DistalRE	chr20	37130635	37131343	Baca_STID0000003042_T_wgs	Baca_STID0000003042_T_wgs	0.00141242937853107	0.00797399315770224	0.0114763848080421	1.94019489810402
chr5:93446927-93447788	1	1	861	DistalRE	chr5	93446927	93447788	CPCG0047-F1	CPCG0047-F1	0.00116144018583043	0.00797323732999203	0.0114763848080421	1.94019489810402
chr6:139695275-139697148	1	1	1873	CITED2	chr6	139695275	139697148	CPCG0352-F1	CPCG0352-F1	0.000533902829684997	0.00796922886967357	0.0114763848080421	1.94019489810402
chr6:36575259-36576017	1	1	758	DistalRE	chr6	36575259	36576017	CPCG0158-F1	CPCG0158-F1	0.00131926121372032	0.00796800738667524	0.0114763848080421	1.94019489810402
chr7:140681583-140683857	1	1	2274	DistalRE	chr7	140681583	140683857	Weischenfeldt_011_T_wgs	Weischenfeldt_011_T_wgs	0.000439753737906772	0.00796797946726909	0.0114763848080421	1.94019489810402
chr8:118028562-118029121	1	1	559	RN7SL228P	chr8	118028562	118029121	CPCG0364-F1	CPCG0364-F1	0.00178890876565295	0.00797475297823949	0.0114763848080421	1.94019489810402
chr8:857618-858554	1	1	936	DistalRE	chr8	857618	858554	CPCG0020-F1	CPCG0020-F1	0.00106837606837607	0.00796500801042289	0.0114763848080421	1.94019489810402
chr7:115850996-115851835	1	1	839	TES	chr7	115850996	115851835	CPCG0379-F1	CPCG0379-F1	0.00119189511323004	0.00797947035079448	0.0114800998756746	1.9400543336048
chr1:78300359-78301010	1	1	651	DistalRE	chr1	78300359	78301010	CPCG0003-F1	CPCG0003-F1	0.00153609831029186	0.00798371909401514	0.0114831389163317	1.93993938130148
chr11:13784568-13785328	1	1	760	DistalRE	chr11	13784568	13785328	Baca_08-1541_T_wgs	Baca_08-1541_T_wgs	0.00131578947368421	0.00798894694975417	0.0114845319832174	1.93988669844437
chr19:12163454-12164024	1	1	570	DistalRE	chr19	12163454	12164024	CPCG0249-F1	CPCG0249-F1	0.00175438596491228	0.00798896094609296	0.0114845319832174	1.93988669844437
chr20:33961281-33961991	1	1	710	DistalRE	chr20	33961281	33961991	Baca_STID0000003042_T_wgs	Baca_STID0000003042_T_wgs	0.00140845070422535	0.00799642826003093	0.0114921930207664	1.93959708828836
chr2:173330210-173330814	1	1	604	AC078883.3	chr2	173330210	173330814	Baca_06-1749_T_wgs	Baca_06-1749_T_wgs	0.00165562913907285	0.00801189127836246	0.0115096839254487	1.93893660263592
chr7:19409293-19409989	1	1	696	DistalRE	chr7	19409293	19409989	CPCG0331-F1	CPCG0331-F1	0.0014367816091954	0.00801288134865653	0.0115096839254487	1.93893660263592
