peakID	Freq	FreqUnique	peakLEN	peakANNO	chr	start	end	MutSamples	MutSamplesunique	peakMUTr	pbin	pbin.adj	neglog10qval
chr22:39714327-39716434	1	1	2107	DistalRE	chr22	39714327	39716434	CPCG0356-F1	CPCG0356-F1	0.000474608448030375	0.000819990062709066	0.0238205026245514	1.62304907892519
chr1:247241639-247242416	1	1	777	RP11-488L18.8	chr1	247241639	247242416	CPCG0364-F1	CPCG0364-F1	0.00128700128700129	0.000820768365412159	0.0238320838535136	1.62283798171924
chr14:24835753-24837280	1	1	1527	DistalRE	chr14	24835753	24837280	CPCG0407-F1	CPCG0407-F1	0.000654878847413229	0.000820657005505552	0.0238320838535136	1.62283798171924
chr7:25896049-25897395	1	1	1346	DistalRE	chr7	25896049	25897395	Baca_03-1426_T_wgs	Baca_03-1426_T_wgs	0.000742942050520059	0.00082315783959571	0.0238959390138174	1.62167589879012
chr1:18790658-18791626	1	1	968	DistalRE	chr1	18790658	18791626	TCGA_5750_T1_wgs	TCGA_5750_T1_wgs	0.00103305785123967	0.000825195626251467	0.0238998354008652	1.62160509004526
chr15:64863853-64864571	1	1	718	DistalRE	chr15	64863853	64864571	CPCG0232-F1	CPCG0232-F1	0.00139275766016713	0.000824973455579376	0.0238998354008652	1.62160509004526
chr2:133104560-133105415	1	1	855	DistalRE	chr2	133104560	133105415	Baca_08-1042_T_wgs	Baca_08-1042_T_wgs	0.00116959064327485	0.000823936011186392	0.0238998354008652	1.62160509004526
chr3:129612199-129612980	1	1	781	DistalRE	chr3	129612199	129612980	TCGA_5788_T1_wgs	TCGA_5788_T1_wgs	0.00128040973111396	0.00082499194177697	0.0238998354008652	1.62160509004526
chr3:23850982-23852042	1	1	1060	DistalRE	chr3	23850982	23852042	Baca_STID0000002682_T_wgs	Baca_STID0000002682_T_wgs	0.000943396226415094	0.000825047400357424	0.0238998354008652	1.62160509004526
chr3:45730051-45731254	1	1	1203	SACM1L	chr3	45730051	45731254	CPCG0183-F1	CPCG0183-F1	0.000831255195344971	0.000824880642391795	0.0238998354008652	1.62160509004526
chr7:105456737-105457822	1	1	1085	DistalRE	chr7	105456737	105457822	CPCG0201-F1	CPCG0201-F1	0.000921658986175115	0.0008243990379837	0.0238998354008652	1.62160509004526
chr8:120867717-120868752	1	1	1035	DistalRE	chr8	120867717	120868752	Baca_03-2345_T_wgs	Baca_03-2345_T_wgs	0.000966183574879227	0.000824769541736362	0.0238998354008652	1.62160509004526
chr9:112968742-112970051	1	1	1309	DistalRE	chr9	112968742	112970051	CPCG0189-F1	CPCG0189-F1	0.000763941940412529	0.000824787997373876	0.0238998354008652	1.62160509004526
chr9:91389994-91390902	1	1	908	DistalRE	chr9	91389994	91390902	Baca_08-4154_T_wgs	Baca_08-4154_T_wgs	0.00110132158590308	0.000824528770084021	0.0238998354008652	1.62160509004526
chr6:71108424-71109485	1	1	1061	DistalRE	chr6	71108424	71109485	CPCG0001-F1	CPCG0001-F1	0.000942507068803016	0.000825825425483861	0.0239125598814057	1.62137392941079
chr15:93157501-93158812	1	1	1311	DistalRE	chr15	93157501	93158812	CPCG0020-F1	CPCG0020-F1	0.0007627765064836	0.00082604765703241	0.0239134797056468	1.62135722409312
chr11:76493647-76495431	2	1	1784	DistalRE	chr11	76493647	76495431	CPCG0154-F1,CPCG0154-F1	CPCG0154-F1	0.000560538116591928	0.000826529222260292	0.0239219048968295	1.62120424051797
chr3:176913017-176914223	1	1	1206	DistalRE	chr3	176913017	176914223	CPCG0117-F1	CPCG0117-F1	0.000829187396351575	0.000826936850587201	0.0239281867715545	1.62109021007625
chr22:24255903-24256688	1	1	785	DistalRE	chr22	24255903	24256688	CPCG0364-F1	CPCG0364-F1	0.00127388535031847	0.000829215500288529	0.0239885930202133	1.61999522354016
chr11:89289930-89291140	1	1	1210	DistalRE	chr11	89289930	89291140	Baca_06-3199_T_wgs	Baca_06-3199_T_wgs	0.000826446280991736	0.000829678454932102	0.0239919995243075	1.61993355585934
chr8:19187837-19189436	1	1	1599	DistalRE	chr8	19187837	19189436	CPCG0090-F1	CPCG0090-F1	0.000625390869293308	0.000829715434394585	0.0239919995243075	1.61993355585934
chr8:82902487-82903421	1	1	934	DistalRE	chr8	82902487	82903421	CPCG0211-F1	CPCG0211-F1	0.00107066381156317	0.000830827047307534	0.024018611160627	1.6194521086198
chr1:27125824-27127274	1	1	1450	DistalRE	chr1	27125824	27127274	CPCG0262-F1	CPCG0262-F1	0.000689655172413793	0.000833012782144447	0.0240744679753465	1.618443301625
chr10:94000074-94000811	1	1	737	DistalRE	chr10	94000074	94000811	CPCG0378-F1	CPCG0378-F1	0.00135685210312076	0.00083314268359084	0.0240744679753465	1.618443301625
chr11:111574122-111574987	1	1	865	DistalRE	chr11	111574122	111574987	CPCG0404-F1	CPCG0404-F1	0.00115606936416185	0.000833568672153154	0.0240812350425322	1.61832124339419
chr6:109415436-109417313	1	1	1877	DistalRE	chr6	109415436	109417313	Baca_05-3852_T_wgs	Baca_05-3852_T_wgs	0.00053276505061268	0.000834828104357873	0.0241120710803874	1.61776548476341
chr21:34143575-34145077	1	1	1502	DistalRE	chr21	34143575	34145077	Baca_08-217_T_wgs	Baca_08-217_T_wgs	0.00066577896138482	0.000835050441525277	0.0241129457416797	1.61774973109041
chr19:12895436-12896655	1	1	1219	GCDH	chr19	12895436	12896655	CPCG0412-F1	CPCG0412-F1	0.000820344544708778	0.0008358470372036	0.0241303984966713	1.61743550596206
chr9:140638991-140640447	1	1	1456	DistalRE	chr9	140638991	140640447	Berger_3043_T_wgs	Berger_3043_T_wgs	0.000686813186813187	0.000836458289571796	0.0241424937081857	1.61721787310486
chr19:19886923-19888000	1	1	1077	DistalRE	chr19	19886923	19888000	CPCG0001-F1	CPCG0001-F1	0.000928505106778087	0.000838273745115267	0.0241893319973471	1.61637612477048
chr18:46523240-46524533	1	1	1293	DistalRE	chr18	46523240	46524533	CPCG0213-F1	CPCG0213-F1	0.000773395204949729	0.000838662698207589	0.0241949948869617	1.61627446533319
chr5:124011635-124012559	1	1	924	DistalRE	chr5	124011635	124012559	CPCG0050-F1	CPCG0050-F1	0.00108225108225108	0.000839051814365171	0.0241951016189689	1.61627254952292
chr5:180644614-180645538	1	1	924	DistalRE	chr5	180644614	180645538	CPCG0050-F1	CPCG0050-F1	0.00108225108225108	0.000839051814365171	0.0241951016189689	1.61627254952292
chr22:35626952-35627937	1	1	985	DistalRE	chr22	35626952	35627937	CPCG0331-F1	CPCG0331-F1	0.00101522842639594	0.000839681612147941	0.0242077027439748	1.61604642216309
chr10:120218266-120219492	1	1	1226	DistalRE	chr10	120218266	120219492	Baca_06-3199_T_wgs	Baca_06-3199_T_wgs	0.000815660685154976	0.000840644797085764	0.0242299073022289	1.61564824736507
chr2:113914578-113917248	1	1	2670	DistalRE	chr2	113914578	113917248	CPCG0352-F1	CPCG0352-F1	0.000374531835205993	0.000841163316566211	0.0242337298120121	1.61557973847849
chr2:197097140-197098475	1	1	1335	DistalRE	chr2	197097140	197098475	CPCG0255-F1	CPCG0255-F1	0.000749063670411985	0.000841163449067317	0.0242337298120121	1.61557973847849
chr1:27032222-27033209	1	1	987	DistalRE	chr1	27032222	27033209	Baca_03-3125_T_wgs	Baca_03-3125_T_wgs	0.00101317122593718	0.000841385831975409	0.0242345756737804	1.61556457999111
chr16:48198789-48200254	1	1	1465	ABCC11	chr16	48198789	48200254	Berger_3043_T_wgs	Berger_3043_T_wgs	0.00068259385665529	0.000841626528435171	0.0242351991678468	1.6155534068411
chr22:42840038-42840706	1	1	668	DistalRE	chr22	42840038	42840706	CPCG0063-F1	CPCG0063-F1	0.00149700598802395	0.00084179353397354	0.0242351991678468	1.6155534068411
chr2:189181004-189182233	1	1	1229	COL5A2	chr2	189181004	189182233	CPCG0269-F1	CPCG0269-F1	0.00081366965012205	0.000842700972840025	0.0242557623207207	1.61518507162626
chr7:51383047-51384385	1	1	1338	DistalRE	chr7	51383047	51384385	TCGA_7075_T1_wgs	TCGA_7075_T1_wgs	0.000747384155455904	0.000843052906992822	0.0242603304221109	1.61510328840258
chr3:128963959-128964928	1	1	969	DistalRE	chr3	128963959	128964928	Baca_08-556_T_wgs	Baca_08-556_T_wgs	0.00103199174406605	0.000843997736281348	0.0242819541208369	1.61471636579501
chr15:96100086-96101657	1	1	1571	DistalRE	chr15	96100086	96101657	CPCG0123-F1	CPCG0123-F1	0.00063653723742839	0.000844293980452287	0.0242849122858479	1.61466346080701
chr20:10638684-10640154	1	1	1470	DistalRE	chr20	10638684	10640154	CPCG0262-F1	CPCG0262-F1	0.000680272108843537	0.000844497760696829	0.0242852101119489	1.6146581347248
chr10:78999719-79000689	1	1	970	DistalRE	chr10	78999719	79000689	Baca_08-716_T_wgs	Baca_08-716_T_wgs	0.00103092783505155	0.000844868366933968	0.0242903041157913	1.61456704777275
chr11:108093041-108094423	1	1	1382	DistalRE	chr11	108093041	108094423	CPCG0094-F1	CPCG0094-F1	0.000723589001447178	0.00084516464202647	0.0242908948599181	1.61455648578911
chr2:61432701-61433787	1	1	1086	DistalRE	chr2	61432701	61433787	CPCG0001-F1	CPCG0001-F1	0.000920810313075506	0.000845275856753579	0.0242908948599181	1.61455648578911
chr19:11849568-11850582	1	1	1014	DistalRE	chr19	11849568	11850582	Baca_05-3595_T_wgs	Baca_05-3595_T_wgs	0.000986193293885602	0.000845609312923219	0.0242949167197824	1.61448458531063
chr18:28821425-28822320	1	1	895	DistalRE	chr18	28821425	28822320	Baca_05-620_T_wgs	Baca_05-620_T_wgs	0.00111731843575419	0.000845887220426525	0.0242973411544753	1.61444124842299
chr5:4542348-4543363	1	1	1015	DistalRE	chr5	4542348	4543363	Baca_05-3595_T_wgs	Baca_05-3595_T_wgs	0.000985221674876847	0.000846442894118444	0.0243077412363342	1.61425539550352
chr13:27825056-27825858	1	1	802	DistalRE	chr13	27825056	27825858	TCGA_5788_T1_wgs	TCGA_5788_T1_wgs	0.00124688279301746	0.000847165424789084	0.0243189597456491	1.61405500614218
chr3:5228607-5229540	1	1	933	DistalRE	chr3	5228607	5229540	CPCG0050-F1	CPCG0050-F1	0.00107181136120043	0.000847220934007702	0.0243189597456491	1.61405500614218
chr13:53029102-53030191	1	1	1089	OLFM4	chr13	53029102	53030191	CPCG0158-F1	CPCG0158-F1	0.000918273645546373	0.000847609883061732	0.0243208876027375	1.61402057931966
chr3:100427537-100428601	1	1	1064	DistalRE	chr3	100427537	100428601	Baca_07-4941_T_wgs	Baca_07-4941_T_wgs	0.00093984962406015	0.000847869226837927	0.0243208876027375	1.61402057931966
chr7:906468-907641	1	1	1173	ADAP1	chr7	906468	907641	CPCG0354-F1	CPCG0354-F1	0.000852514919011083	0.000847776575451659	0.0243208876027375	1.61402057931966
chr7:24167085-24168202	1	1	1117	DistalRE	chr7	24167085	24168202	CPCG0201-F1	CPCG0201-F1	0.000895255147717099	0.000848702790404251	0.024339237424309	1.61369303282751
chr2:43446673-43447350	1	1	677	DistalRE	chr2	43446673	43447350	CPCG0063-F1	CPCG0063-F1	0.00147710487444609	0.000853130224354793	0.0244606209313581	1.61153252262109
chr20:34329814-34330794	1	1	980	DistalRE	chr20	34329814	34330794	Baca_08-556_T_wgs	Baca_08-556_T_wgs	0.00102040816326531	0.000853574631735178	0.0244677752827048	1.61140551680957
chr1:118147724-118149570	1	1	1846	DistalRE	chr1	118147724	118149570	CPCG0340-F1	CPCG0340-F1	0.000541711809317443	0.00085524160582968	0.0245099633272618	1.61065733855534
chr1:167614120-167614930	1	1	810	DistalRE	chr1	167614120	167614930	Baca_07-837_T_wgs	Baca_07-837_T_wgs	0.00123456790123457	0.000855612336502768	0.0245149921690853	1.61056824114607
chr4:186950516-186951274	1	1	758	DistalRE	chr4	186950516	186951274	CPCG0378-F1	CPCG0378-F1	0.00131926121372032	0.000856871989328351	0.024542001100097	1.61009002876068
chr9:123390711-123391812	1	1	1101	DistalRE	chr9	123390711	123391812	CPCG0001-F1	CPCG0001-F1	0.000908265213442325	0.000856945933771596	0.024542001100097	1.61009002876068
chr11:57266913-57267898	1	1	985	DistalRE	chr11	57266913	57267898	Baca_08-556_T_wgs	Baca_08-556_T_wgs	0.00101522842639594	0.000857927735687065	0.0245477212850315	1.60998881634216
chr11:64072338-64073150	1	1	812	DistalRE	chr11	64072338	64073150	CPCG0364-F1	CPCG0364-F1	0.00123152709359606	0.000857724053273226	0.0245477212850315	1.60998881634216
chr11:64609931-64611645	1	1	1714	DistalRE	chr11	64609931	64611645	CPCG0348-F1	CPCG0348-F1	0.00058343057176196	0.000857612672000414	0.0245477212850315	1.60998881634216
chr15:26327019-26328270	1	1	1251	DistalRE	chr15	26327019	26328270	CPCG0412-F1	CPCG0412-F1	0.000799360511590727	0.000857779465745237	0.0245477212850315	1.60998881634216
chr1:116353261-116354341	1	1	1080	DistalRE	chr1	116353261	116354341	Baca_07-144_T_wgs	Baca_07-144_T_wgs	0.000925925925925926	0.000860613652085888	0.0246125149785889	1.60884400655249
chr14:61992941-61994132	1	1	1191	SYT16	chr14	61992941	61994132	CPCG0354-F1	CPCG0354-F1	0.000839630562552477	0.000860780333970387	0.0246125149785889	1.60884400655249
chr15:67833880-67834773	1	1	893	DistalRE	chr15	67833880	67834773	CPCG0404-F1	CPCG0404-F1	0.00111982082866741	0.000860539628822891	0.0246125149785889	1.60884400655249
chr8:71127501-71128263	1	1	762	DistalRE	chr8	71127501	71128263	CPCG0378-F1	CPCG0378-F1	0.00131233595800525	0.000861391793192971	0.0246243906672944	1.60863450735241
chr18:39958691-39959466	1	1	775	DistalRE	chr18	39958691	39959466	CPCG0233-F1	CPCG0233-F1	0.00129032258064516	0.000861725212552492	0.0246283145029827	1.60856530911508
chr2:166632100-166633012	1	1	912	DistalRE	chr2	166632100	166633012	Baca_05-620_T_wgs	Baca_05-620_T_wgs	0.00109649122807018	0.000861947425504527	0.0246290589700432	1.6085521814181
chr11:124980972-124982054	1	1	1082	DistalRE	chr11	124980972	124982054	Baca_07-144_T_wgs	Baca_07-144_T_wgs	0.000924214417744917	0.000862206693811965	0.0246308616673888	1.60852039486628
chr18:568278-569228	1	1	950	DistalRE	chr18	568278	569228	CPCG0003-F1	CPCG0003-F1	0.00105263157894737	0.000862651311101899	0.0246379572481294	1.60839530270249
chr19:2097424-2098080	1	1	656	IZUMO4,MOB3A	chr19	2097424	2098080	CPCG0099-F1	CPCG0099-F1	0.00152439024390244	0.000863133103629074	0.0246442010841811	1.60828525624148
chr3:14411128-14412387	1	1	1259	DistalRE	chr3	14411128	14412387	CPCG0269-F1	CPCG0269-F1	0.00079428117553614	0.000863262497656197	0.0246442010841811	1.60828525624148
chr5:86748008-86748842	1	1	834	DistalRE	chr5	86748008	86748842	CPCG0236-F1	CPCG0236-F1	0.00119904076738609	0.000865504015896179	0.0247025746096415	1.60725778032375
chr10:79394540-79395738	1	1	1198	DistalRE	chr10	79394540	79395738	CPCG0083-F1	CPCG0083-F1	0.000834724540901503	0.00086583730546642	0.0247064707302785	1.6071892882618
chr2:233414826-233416334	1	1	1508	DistalRE	chr2	233414826	233416334	CPCG0262-F1	CPCG0262-F1	0.000663129973474801	0.000866318856247105	0.0247145947190168	1.60704650690006
chr6:3402861-3404279	1	1	1418	DistalRE	chr6	3402861	3404279	CPCG0094-F1	CPCG0094-F1	0.000705218617771509	0.000867170959758893	0.0247332838506607	1.60671821831152
chr10:60227316-60229190	1	1	1874	DistalRE	chr10	60227316	60229190	CPCG0409-F1	CPCG0409-F1	0.000533617929562433	0.000868208218281947	0.0247572442493648	1.60629769866245
chr6:148455463-148456767	1	1	1304	DistalRE	chr6	148455463	148456767	CPCG0371-F1	CPCG0371-F1	0.000766871165644172	0.00086994952494986	0.0248012653737579	1.60552616067292
chr4:141263894-141264815	1	1	921	DistalRE	chr4	141263894	141264815	Baca_04-1243_T_wgs	Baca_04-1243_T_wgs	0.001085776330076	0.000870449782506181	0.0248098936533481	1.60537509731034
chr4:25161403-25162674	1	1	1271	SEPSECS	chr4	25161403	25162674	CPCG0047-F1	CPCG0047-F1	0.000786782061369001	0.000871486989104973	0.0248338188704259	1.60495649080283
chr3:196519428-196520522	1	1	1094	DistalRE	chr3	196519428	196520522	Baca_07-4941_T_wgs	Baca_07-4941_T_wgs	0.000914076782449726	0.000871764890829255	0.0248361010524814	1.60491658177638
chr11:47544667-47545691	1	1	1024	DistalRE	chr11	47544667	47545691	CPCG0331-F1	CPCG0331-F1	0.0009765625	0.000872913374473653	0.0248631789712547	1.60444334385975
chr11:107327963-107329010	1	1	1047	DistalRE	chr11	107327963	107329010	Baca_05-3595_T_wgs	Baca_05-3595_T_wgs	0.000955109837631328	0.000873117125173488	0.02486334189542	1.6044404980115
chr6:56407053-56407978	1	1	925	DistalRE	chr6	56407053	56407978	Baca_05-620_T_wgs	Baca_05-620_T_wgs	0.00108108108108108	0.000874228584615973	0.024889347275349	1.60398649264135
chr11:94961683-94963499	1	1	1816	DistalRE	chr11	94961683	94963499	CPCG0372-F1	CPCG0372-F1	0.000550660792951542	0.00087498784533445	0.0249049442160012	1.6037144266965
chr12:90343115-90344504	1	1	1389	DistalRE	chr12	90343115	90344504	TCGA_7075_T1_wgs	TCGA_7075_T1_wgs	0.000719942404607631	0.00087517314505426	0.0249049442160012	1.6037144266965
chr14:37715560-37716469	2	1	909	DistalRE	chr14	37715560	37716469	CPCG0404-F1,CPCG0404-F1	CPCG0404-F1	0.0011001100110011	0.00087595127718666	0.0249214390901012	1.60342688292601
chr3:119866039-119866932	1	1	893	DistalRE	chr3	119866039	119866932	Baca_06-1749_T_wgs	Baca_06-1749_T_wgs	0.00111982082866741	0.000877081216525045	0.0249479333888466	1.60296542418861
chr20:62525392-62526578	1	1	1186	DistalRE	chr20	62525392	62526578	CPCG0248-F1	CPCG0248-F1	0.000843170320404722	0.000879137211704913	0.024995089298276	1.60214530733391
chr9:128034962-128035809	1	1	847	DistalRE	chr9	128034962	128035809	CPCG0236-F1	CPCG0236-F1	0.00118063754427391	0.000878989154711634	0.024995089298276	1.60214530733391
chr2:181217088-181217866	1	1	778	DistalRE	chr2	181217088	181217866	CPCG0378-F1	CPCG0378-F1	0.0012853470437018	0.000879470804190905	0.0249989128092779	1.60207887817589
chr7:73241622-73242905	1	1	1283	DistalRE	chr7	73241622	73242905	CPCG0047-F1	CPCG0047-F1	0.000779423226812159	0.000879711412853045	0.0250000921271929	1.60205839091765
chr4:160750358-160751272	1	1	914	DistalRE	chr4	160750358	160751272	CPCG0404-F1	CPCG0404-F1	0.00109409190371991	0.00088076736854828	0.0250244366199009	1.60163569109629
chr10:60027626-60030003	1	1	2377	DistalRE	chr10	60027626	60030003	CPCG0210-F1	CPCG0210-F1	0.000420698359276399	0.000880989387910035	0.0250250815882961	1.601624497933
chr7:42276717-42277387	1	1	670	DistalRE	chr7	42276717	42277387	CPCG0099-F1	CPCG0099-F1	0.00149253731343284	0.000881545505555311	0.0250352143992278	1.60144868499194
chr4:37990320-37991020	1	1	700	DistalRE	chr4	37990320	37991020	CPCG0063-F1	CPCG0063-F1	0.00142857142857143	0.000882101182055892	0.0250453301019139	1.60127323985808
chr10:11729397-11730068	1	1	671	DistalRE	chr10	11729397	11730068	CPCG0099-F1	CPCG0099-F1	0.0014903129657228	0.000882860664137618	0.0250531668668092	1.60113736896439
chr12:12585095-12586797	1	1	1702	DistalRE	chr12	12585095	12586797	CPCG0339-F1	CPCG0339-F1	0.000587544065804935	0.000883138162453896	0.0250531668668092	1.60113736896439
chr3:50328872-50330195	1	1	1323	TUSC2	chr3	50328872	50330195	Baca_09-628_T_wgs	Baca_09-628_T_wgs	0.000755857898715042	0.000882619574347785	0.0250531668668092	1.60113736896439
chr5:94843765-94844779	1	1	1014	DistalRE	chr5	94843765	94844779	Baca_08-556_T_wgs	Baca_08-556_T_wgs	0.000986193293885602	0.000883175364606958	0.0250531668668092	1.60113736896439
chr1:40317786-40319010	1	1	1224	COL9A2	chr1	40317786	40319010	TCGA_7744_T1_wgs	TCGA_7744_T1_wgs	0.000816993464052288	0.000884620118365938	0.0250828228467939	1.60062358914122
chr13:52573386-52574088	1	1	702	DistalRE	chr13	52573386	52574088	CPCG0063-F1	CPCG0063-F1	0.00142450142450142	0.000884620356069577	0.0250828228467939	1.60062358914122
chr1:43833125-43834319	2	1	1194	DistalRE	chr1	43833125	43834319	CPCG0248-F1,CPCG0248-F1	CPCG0248-F1	0.000837520938023451	0.000885064685908026	0.0250863033890602	1.60056332975796
chr18:55904417-55905708	1	1	1291	DistalRE	chr18	55904417	55905708	CPCG0117-F1	CPCG0117-F1	0.000774593338497289	0.0008851943244072	0.0250863033890602	1.60056332975796
chr20:60803057-60804282	1	1	1225	DistalRE	chr20	60803057	60804282	CPCG0083-F1	CPCG0083-F1	0.000816326530612245	0.000885342527195096	0.0250863033890602	1.60056332975796
chr1:156307774-156308791	1	1	1017	DistalRE	chr1	156307774	156308791	Baca_08-556_T_wgs	Baca_08-556_T_wgs	0.000983284169124877	0.000885787151874822	0.0250875782267854	1.60054126030782
chr11:102500019-102500888	1	1	869	DistalRE	chr11	102500019	102500888	CPCG0098-F1	CPCG0098-F1	0.00115074798619102	0.00088571312436748	0.0250875782267854	1.60054126030782
chr22:36310082-36311375	1	1	1293	DistalRE	chr22	36310082	36311375	CPCG0073-F1	CPCG0073-F1	0.000773395204949729	0.000886565047594359	0.0251039470953123	1.60025798899926
chr3:108101944-108102648	1	1	704	DistalRE	chr3	108101944	108102648	CPCG0063-F1	CPCG0063-F1	0.00142045454545455	0.00088713952373142	0.0251145498586361	1.60007460152444
chr17:17850258-17851129	1	1	871	TOM1L2	chr17	17850258	17851129	CPCG0098-F1	CPCG0098-F1	0.00114810562571757	0.0008877506844639	0.0251205232559153	1.59997131856582
chr2:27578825-27580322	1	1	1497	DistalRE	chr2	27578825	27580322	CPCG0324-F1	CPCG0324-F1	0.000668002672010688	0.000887731972022591	0.0251205232559153	1.59997131856582
chr8:62695232-62696172	1	1	940	DistalRE	chr8	62695232	62696172	Baca_04-1243_T_wgs	Baca_04-1243_T_wgs	0.00106382978723404	0.000888398965241918	0.0251332030831497	1.59975215952957
chr1:28654937-28655780	1	1	843	DistalRE	chr1	28654937	28655780	CPCG0364-F1	CPCG0364-F1	0.00118623962040332	0.000890455092493739	0.0251856968298866	1.59884602871781
chr7:107203636-107205138	1	1	1502	DistalRE	chr7	107203636	107205138	CPCG0369-F1	CPCG0369-F1	0.00066577896138482	0.000890695687805046	0.0251868278583304	1.59882652604586
chr8:21842164-21843090	1	1	926	DistalRE	chr8	21842164	21843090	Baca_08-1042_T_wgs	Baca_08-1042_T_wgs	0.00107991360691145	0.000892325893098892	0.0252272445071482	1.59813018351706
chr17:27087776-27088721	1	1	945	DistalRE	chr17	27087776	27088721	Baca_05-620_T_wgs	Baca_05-620_T_wgs	0.00105820105820106	0.000893122380789229	0.0252440779548019	1.59784048737509
chr6:35226754-35228094	1	1	1340	RP3-329A5.8	chr6	35226754	35228094	CPCG0334-F1	CPCG0334-F1	0.000746268656716418	0.000893955798144212	0.025261947405897	1.59753317337548
chr17:12920822-12921999	1	1	1177	DistalRE	chr17	12920822	12921999	CPCG0128-F1	CPCG0128-F1	0.000849617672047579	0.000894270732843871	0.0252651605132193	1.59747793828132
chr10:14116134-14117012	1	1	878	DistalRE	chr10	14116134	14117012	CPCG0098-F1	CPCG0098-F1	0.00113895216400911	0.000894882112078191	0.025276745515805	1.59727884397803
chr1:118104946-118106187	1	1	1241	DistalRE	chr1	118104946	118106187	Baca_07-4610_T_wgs	Baca_07-4610_T_wgs	0.0008058017727639	0.000896900997424124	0.025297071097493	1.59692975865938
chr1:202976048-202976997	1	1	949	DistalRE	chr1	202976048	202976997	Baca_04-1243_T_wgs	Baca_04-1243_T_wgs	0.00105374077976818	0.000896901097149118	0.025297071097493	1.59692975865938
chr14:49945344-49946688	1	1	1344	DistalRE	chr14	49945344	49946688	CPCG0087-F1	CPCG0087-F1	0.000744047619047619	0.0008966231262271	0.025297071097493	1.59692975865938
chr19:49116820-49118681	1	1	1861	C19orf73,PPFIA3	chr19	49116820	49118681	CPCG0243-F1	CPCG0243-F1	0.000537345513164965	0.000896660089318504	0.025297071097493	1.59692975865938
chr2:99757111-99758494	1	1	1383	DistalRE	chr2	99757111	99758494	CPCG0213-F1	CPCG0213-F1	0.000723065798987708	0.000897012102666114	0.025297071097493	1.59692975865938
chr20:54934474-54935626	1	1	1152	DistalRE	chr20	54934474	54935626	CPCG0158-F1	CPCG0158-F1	0.000868055555555556	0.000896623176074149	0.025297071097493	1.59692975865938
chr5:137534240-137535547	1	1	1307	DistalRE	chr5	137534240	137535547	CPCG0266-F1	CPCG0266-F1	0.000765110941086458	0.00089616005724931	0.025297071097493	1.59692975865938
chr21:31713000-31713683	1	1	683	DistalRE	chr21	31713000	31713683	CPCG0099-F1	CPCG0099-F1	0.00146412884333821	0.000898642432094836	0.0253373575739508	1.59623867954298
chr14:89680050-89682362	1	1	2312	DistalRE	chr14	89680050	89682362	CPCG0095-F1	CPCG0095-F1	0.000432525951557093	0.000899734874940409	0.0253583422536676	1.59587914091714
chr2:88990437-88991516	1	1	1079	DistalRE	chr2	88990437	88991516	Baca_05-3595_T_wgs	Baca_05-3595_T_wgs	0.00092678405931418	0.000899790644111164	0.0253583422536676	1.59587914091714
chr18:1392829-1394258	1	1	1429	LINC00470	chr18	1392829	1394258	CPCG0189-F1	CPCG0189-F1	0.000699790062981106	0.000900364766101934	0.0253688279798914	1.59569959638187
chr10:105677395-105678642	1	1	1247	DistalRE	chr10	105677395	105678642	CPCG0354-F1	CPCG0354-F1	0.000801924619085806	0.000901235389286111	0.025387661393547	1.59537730269677
chr2:159810459-159811270	1	1	811	DistalRE	chr2	159810459	159811270	CPCG0233-F1	CPCG0233-F1	0.00123304562268804	0.000901735685673054	0.0253960566494636	1.5952337128419
chr10:60144324-60145947	1	1	1623	DistalRE	chr10	60144324	60145947	CPCG0185-F1	CPCG0185-F1	0.000616142945163278	0.000902291124597288	0.0254060007998572	1.59506369257441
chr4:186738002-186739135	1	1	1133	DistalRE	chr4	186738002	186739135	CPCG0040-F1	CPCG0040-F1	0.00088261253309797	0.000902828399646507	0.0254154291616184	1.59490255245945
chr15:101299779-101301097	1	1	1318	DistalRE	chr15	101299779	101301097	CPCG0269-F1	CPCG0269-F1	0.000758725341426404	0.000903698928763555	0.0254342325942727	1.59458136143741
chr8:42911086-42912082	2	1	996	DistalRE	chr8	42911086	42912082	CPCG0003-F1,CPCG0003-F1	CPCG0003-F1	0.00100401606425703	0.000904402901400415	0.0254483409859987	1.59434052468718
chr19:50133938-50134878	1	1	940	DistalRE	chr19	50133938	50134878	Baca_08-1042_T_wgs	Baca_08-1042_T_wgs	0.00106382978723404	0.000905810669404283	0.0254822422083164	1.59376236064375
chr6:26195105-26196124	1	1	1019	DistalRE	chr6	26195105	26196124	Baca_07-5318_T_wgs	Baca_07-5318_T_wgs	0.00098135426889107	0.000906403369054731	0.0254874943325708	1.59367285778402
chr8:70500256-70501114	1	1	858	DistalRE	chr8	70500256	70501114	TCGA_5788_T1_wgs	TCGA_5788_T1_wgs	0.00116550116550117	0.000906292307178903	0.0254874943325708	1.59367285778402
chr19:49668164-49668854	1	1	690	IRF3	chr19	49668164	49668854	CPCG0099-F1	CPCG0099-F1	0.00144927536231884	0.000907848348282093	0.0255224101370044	1.59307831663667
chr3:13152745-13154071	1	1	1326	DistalRE	chr3	13152745	13154071	CPCG0117-F1	CPCG0117-F1	0.000754147812971342	0.000909181708680479	0.0255484536862042	1.59263538029918
